seed,action,scenario,estimate
213,2,e_miss,-0.012034109337189512
213,2,both_miss,-0.016661700921299687
214,0,correct,-0.02258249228678523
214,0,m_miss,-0.022049150662314568
214,0,e_miss,-0.024568037324184725
214,0,both_miss,-0.03390386306681948
214,1,correct,-0.014769098031714984
214,1,m_miss,-0.016795640444760833
214,1,e_miss,-0.018444674480152048
214,1,both_miss,-0.022293054257320526
214,2,correct,-0.01540654011495808
214,2,m_miss,-0.021304921873714282
214,2,e_miss,-0.02527538791191293
214,2,both_miss,-0.02366496776661887
215,0,correct,-0.010616141543569413
215,0,m_miss,-0.01098305333133083
215,0,e_miss,-0.013871187302507366
215,0,both_miss,-0.014854948423390763
215,1,correct,-0.023589909251451893
215,1,m_miss,-0.02971936019761968
215,1,e_miss,-0.026414512623272497
215,1,both_miss,-0.03267616370123374
215,2,correct,-0.022288252595097653
215,2,m_miss,-0.026236658916895403
215,2,e_miss,-0.02860988862885778
215,2,both_miss,-0.033159061828265925
216,0,correct,-0.017325767872443113
216,0,m_miss,-0.01461691488508057
216,0,e_miss,-0.018540834640337935
216,0,both_miss,-0.02295237751614699
216,1,correct,-0.016905436858009094
216,1,m_miss,-0.018877661309175855
216,1,e_miss,-0.018085829933963647
216,1,both_miss,-0.019305824839570048
216,2,correct,-0.01606603216581536
216,2,m_miss,-0.020564284769472474
216,2,e_miss,-0.016525633120988436
216,2,both_miss,-0.024006355763024324
217,0,correct,-0.03392106164903183
217,0,m_miss,-0.03414820087384691
217,0,e_miss,-0.03508100439985552
217,0,both_miss,-0.040763641364447906
217,1,correct,-0.026646574067371007
217,1,m_miss,-0.023579516783612458
217,1,e_miss,-0.024127098147660668
217,1,both_miss,-0.02959024054803675
217,2,correct,-0.02863486498072319
217,2,m_miss,-0.03199032030720337
217,2,e_miss,-0.02972899244707297
217,2,both_miss,-0.036262996072207884
218,0,correct,-0.02556301467500242
218,0,m_miss,-0.025891352278714738
218,0,e_miss,-0.027744843917342495
218,0,both_miss,-0.03406379486285059
218,1,correct,-0.023282944437094978
218,1,m_miss,-0.024402278965627956
218,1,e_miss,-0.020889572943929777
218,1,both_miss,-0.02313985596674665
218,2,correct,-0.022148552652452313
218,2,m_miss,-0.023364265817658582
218,2,e_miss,-0.027030352681113864
218,2,both_miss,-0.030075414580945477
219,0,correct,-0.019743900016792222
219,0,m_miss,-0.022614884724152063
219,0,e_miss,-0.02797120707298568
219,0,both_miss,-0.02348628605782728
219,1,correct,-0.011169488526214418
219,1,m_miss,-0.018740591395083963
219,1,e_miss,-0.017891188985432842
219,1,both_miss,-0.021224604242456
219,2,correct,-0.02135579171199124
219,2,m_miss,-0.026450039935663937
219,2,e_miss,-0.024484909458716175
219,2,both_miss,-0.03399898345199308
220,0,correct,-0.021487171179135962
220,0,m_miss,-0.022316725255013898
220,0,e_miss,-0.021289241675553655
220,0,both_miss,-0.024770146903374812
220,1,correct,-0.020368449308141686
220,1,m_miss,-0.02228591517456347
220,1,e_miss,-0.023608316496639678
220,1,both_miss,-0.022606010713628548
220,2,correct,-0.017667078775909652
220,2,m_miss,-0.02061565849316782
220,2,e_miss,-0.018068913339911848
220,2,both_miss,-0.023099220090098998
221,0,correct,-0.019130391047899306
221,0,m_miss,-0.017980413722914815
221,0,e_miss,-0.017538688640008418
221,0,both_miss,-0.022233381332414676
221,1,correct,-0.012584186957897116
221,1,m_miss,-0.017793486081286183
221,1,e_miss,-0.017026803003949105
221,1,both_miss,-0.015496609314569768
221,2,correct,-0.023840944207305093
221,2,m_miss,-0.026348170502090835
221,2,e_miss,-0.02760591760766568
221,2,both_miss,-0.027593849409401707
222,0,correct,-0.01429503818955278
222,0,m_miss,-0.015488966663441739
222,0,e_miss,-0.022549956075016215
222,0,both_miss,-0.01903683624037007
222,1,correct,-0.016457566533938334
222,1,m_miss,-0.01707974578815221
222,1,e_miss,-0.018796551582508387
222,1,both_miss,-0.020989561037369858
222,2,correct,-0.011071419005943545
222,2,m_miss,-0.012226044794937918
222,2,e_miss,-0.01176559992054193
222,2,both_miss,-0.014634230170466922
223,0,correct,-0.015693006756268137
223,0,m_miss,-0.017862380987976993
223,0,e_miss,-0.014027462323766525
223,0,both_miss,-0.015524068525831368
223,1,correct,-0.025470859577531212
223,1,m_miss,-0.03507196487554089
223,1,e_miss,-0.03208255071049486
223,1,both_miss,-0.037948645691809904
223,2,correct,-0.004186084139473152
223,2,m_miss,-0.016871458081968733
223,2,e_miss,-0.01608599142933741
223,2,both_miss,-0.017655016321824923
224,0,correct,-0.01582424501820024
224,0,m_miss,-0.018050625105448866
224,0,e_miss,-0.0162890225929537
224,0,both_miss,-0.02111522562789858
224,1,correct,-0.009342660587946666
224,1,m_miss,-0.010366060141821867
224,1,e_miss,-0.009935297770666662
224,1,both_miss,-0.009233072248718317
224,2,correct,-0.011213713495606781
224,2,m_miss,-0.01570075439558361
224,2,e_miss,-0.015527138096464409
224,2,both_miss,-0.015444561886264108
225,0,correct,-0.01957402713217083
225,0,m_miss,-0.022214844772986915
225,0,e_miss,-0.021711518226153078
225,0,both_miss,-0.023345594431692648
225,1,correct,-0.015105498722861963
225,1,m_miss,-0.017476451975813517
225,1,e_miss,-0.015981899237549425
225,1,both_miss,-0.018932431117678637
225,2,correct,-0.016355567617442644
225,2,m_miss,-0.018690687757925508
225,2,e_miss,-0.017832810938674774
225,2,both_miss,-0.0200006949721578
226,0,correct,-0.015770324839983533
226,0,m_miss,-0.021792334677939618
226,0,e_miss,-0.02140652419109905
226,0,both_miss,-0.028724368570648928
226,1,correct,-0.023137980960974826
226,1,m_miss,-0.030627544351475394
226,1,e_miss,-0.02591153712604361
226,1,both_miss,-0.03098070215637378
226,2,correct,-0.022923941498961153
226,2,m_miss,-0.02045038181512268
226,2,e_miss,-0.02126051875761967
226,2,both_miss,-0.020925011301042296
227,0,correct,-0.0005003918372557973
227,0,m_miss,-0.00981228522439479
227,0,e_miss,-0.0011489620862127326
227,0,both_miss,-0.012213326224657428
227,1,correct,-0.015331438188801536
227,1,m_miss,-0.01546823149051244
227,1,e_miss,-0.018662881069769363
227,1,both_miss,-0.01742043581016051
227,2,correct,-0.005506953400610802
227,2,m_miss,-0.0053883979159608875
227,2,e_miss,-0.004730861026209573
227,2,both_miss,-0.006098491607011719
228,0,correct,-0.012281086359721527
228,0,m_miss,-0.01710101342694325
228,0,e_miss,-0.020785099440760738
228,0,both_miss,-0.02190054685964042
228,1,correct,-0.017085846336563223
228,1,m_miss,-0.022713343845988967
228,1,e_miss,-0.023299966114369002
228,1,both_miss,-0.028080676384195095
228,2,correct,-0.008150374198794847
228,2,m_miss,-0.011153857721706767
228,2,e_miss,-0.01609210074458403
228,2,both_miss,-0.019151737906119126
229,0,correct,-0.006689350505699213
229,0,m_miss,-0.018353790757429263
229,0,e_miss,-0.01549628326474247
229,0,both_miss,-0.019848445362438346
229,1,correct,-0.05056443959754807
229,1,m_miss,-0.01759982496513072
229,1,e_miss,-0.008656127145091157
229,1,both_miss,-0.018254890703630285
229,2,correct,-0.00918901665046756
229,2,m_miss,-0.01333765687088642
229,2,e_miss,-0.01451492699827483
229,2,both_miss,-0.02571722992736931
230,0,correct,-0.028616146861751367
230,0,m_miss,-0.03256092086763708
230,0,e_miss,-0.021624039705683412
230,0,both_miss,-0.02797349221849804
230,1,correct,-0.024855399345930135
230,1,m_miss,-0.028457349429532788
230,1,e_miss,-0.03148710097942094
230,1,both_miss,-0.030645286055676155
230,2,correct,-0.028584351748632553
230,2,m_miss,-0.030287331582138262
230,2,e_miss,-0.032187255124678606
230,2,both_miss,-0.030240635698289976
231,0,correct,-0.01908526135272366
231,0,m_miss,-0.019712014281542668
231,0,e_miss,-0.027004338473334666
231,0,both_miss,-0.022599827814178016
231,1,correct,-0.017341008369880687
231,1,m_miss,-0.019110269097189644
231,1,e_miss,-0.029803985198428366
231,1,both_miss,-0.020983994594028985
231,2,correct,-0.010485005656525265
231,2,m_miss,-0.010159391089801089
231,2,e_miss,-0.024543350860070916
231,2,both_miss,-0.02201317465674602
232,0,correct,-0.014053085929354751
232,0,m_miss,-0.022140911819528448
232,0,e_miss,-0.02144362871989903
232,0,both_miss,-0.01758347086036495
232,1,correct,-0.011618113725416022
232,1,m_miss,-0.013677842196211125
232,1,e_miss,-0.01600390855973451
232,1,both_miss,-0.017566483227295242
232,2,correct,-0.010451953029570102
232,2,m_miss,-0.00933631455133213
232,2,e_miss,-0.010009927901677746
232,2,both_miss,-0.014004641991665913
233,0,correct,-0.0068739065131863215
233,0,m_miss,-0.008403852507529782
233,0,e_miss,-0.013816074600104068
233,0,both_miss,-0.009544292512239719
233,1,correct,-0.011591084168160825
233,1,m_miss,-0.015602357796855943
233,1,e_miss,-0.014776302677749957
233,1,both_miss,-0.017168015724415932
233,2,correct,-0.005368170283680816
233,2,m_miss,-0.011552192442134417
233,2,e_miss,-0.010617267749168935
233,2,both_miss,-0.01929954601194771
234,0,correct,-0.01959105287356445
234,0,m_miss,-0.021124641252231062
234,0,e_miss,-0.02813884873387338
234,0,both_miss,-0.02413861036389266
234,1,correct,-0.018993490403937326
234,1,m_miss,-0.022538570136065562
234,1,e_miss,-0.017784117123853607
234,1,both_miss,-0.023835257972386732
234,2,correct,-0.016914198762388154
234,2,m_miss,-0.024431140280583463
234,2,e_miss,-0.02922517013484445
234,2,both_miss,-0.03246805506501667
235,0,correct,-0.014289395530102765
235,0,m_miss,-0.018915765251440838
235,0,e_miss,-0.017360913547050855
235,0,both_miss,-0.023069278968999542
235,1,correct,-0.014451139855167832
235,1,m_miss,-0.012903410448312605
235,1,e_miss,-0.010696193512095487
235,1,both_miss,-0.013888766065922369
235,2,correct,-0.008555312107795346
235,2,m_miss,-0.012847021254906128
235,2,e_miss,-0.012926503797361568
235,2,both_miss,-0.017790083785589546
236,0,correct,-0.0114217457460101
236,0,m_miss,-0.01693949881775234
236,0,e_miss,-0.01848531349952805
236,0,both_miss,-0.015288791125924697
236,1,correct,-0.00943139649856967
236,1,m_miss,-0.016623042748639606
236,1,e_miss,-0.01859630602742464
236,1,both_miss,-0.013826954772934545
236,2,correct,-0.012231212192966223
236,2,m_miss,-0.023645175369758794
236,2,e_miss,-0.02338055321598778
236,2,both_miss,-0.022635504568747918
237,0,correct,-0.002779250270828925
237,0,m_miss,-0.002860424058577118
237,0,e_miss,-0.004792140286292866
237,0,both_miss,-0.004577867202175841
237,1,correct,-0.004410615664978535
237,1,m_miss,-0.009650585919440792
237,1,e_miss,-0.012651389117443904
237,1,both_miss,-0.014314634938733136
237,2,correct,0.0031849704115077255
237,2,m_miss,-0.00946312967957974
237,2,e_miss,-0.0043623389161606746
237,2,both_miss,-0.012957507037359503
238,0,correct,-0.021457980039435
238,0,m_miss,-0.025226640851195737
238,0,e_miss,-0.02893549120133535
238,0,both_miss,-0.027960880057184754
238,1,correct,-0.02205372252645826
238,1,m_miss,-0.024672823176687304
238,1,e_miss,-0.027659986252832003
238,1,both_miss,-0.03292267566339384
238,2,correct,-0.02547290452309119
238,2,m_miss,-0.030805767503725223
238,2,e_miss,-0.03025880241351723
238,2,both_miss,-0.02971377180864485
239,0,correct,-0.008650397496624405
239,0,m_miss,-0.017209275830506517
239,0,e_miss,-0.01823420977509639
239,0,both_miss,-0.012428138138899016
239,1,correct,-0.01015749882228291
239,1,m_miss,-0.013677689621757498
239,1,e_miss,-0.0151554934018843
239,1,both_miss,-0.014959047176920126
239,2,correct,-0.012408262469972143
239,2,m_miss,-0.01583316161880895
239,2,e_miss,-0.012166960001286467
239,2,both_miss,-0.013413747121046331
240,0,correct,-0.00952835969439779
240,0,m_miss,-0.015088038117344457
240,0,e_miss,-0.021605425050650162
240,0,both_miss,-0.02416606608166942
240,1,correct,-0.0167942732522819
240,1,m_miss,-0.021447781885211716
240,1,e_miss,-0.021265064387970486
240,1,both_miss,-0.026603657454612947
240,2,correct,-0.010354894095026755
240,2,m_miss,-0.015193401669482222
240,2,e_miss,-0.021631112420275145
240,2,both_miss,-0.024605966643131028
241,0,correct,0.00217920626205259
241,0,m_miss,-0.007572134977298836
241,0,e_miss,1.2272607786040476e-05
241,0,both_miss,-0.008653778379507347
241,1,correct,-0.009045731342853153
241,1,m_miss,-0.01517112752828312
241,1,e_miss,-0.012731665916081887
241,1,both_miss,-0.017032577022884958
241,2,correct,-0.004727326092529158
241,2,m_miss,-0.011363968703238891
241,2,e_miss,-0.006617170099532221
241,2,both_miss,-0.010903169076446794
242,0,correct,-0.01823814548526564
242,0,m_miss,-0.019850391335828246
242,0,e_miss,-0.022541765506351702
242,0,both_miss,-0.02843769770909109
242,1,correct,-0.021953796664509233
242,1,m_miss,-0.026038481932233175
242,1,e_miss,-0.022312914170839034
242,1,both_miss,-0.028216897076031033
242,2,correct,-0.01811090145019886
242,2,m_miss,-0.024784760504969725
242,2,e_miss,-0.023996779823185186
242,2,both_miss,-0.020605067224842996
243,0,correct,-0.014425047712710153
243,0,m_miss,-0.019451190641912232
243,0,e_miss,-0.017293804344934067
243,0,both_miss,-0.02267303344159265
243,1,correct,-0.020156437142064533
243,1,m_miss,-0.019040086910369618
243,1,e_miss,-0.0227428956194844
243,1,both_miss,-0.02085519075314032
243,2,correct,-0.022751785336810312
243,2,m_miss,-0.03777137862606437
243,2,e_miss,-0.028162236469930116
243,2,both_miss,-0.041808448656262195
244,0,correct,-0.01252728534904201
244,0,m_miss,-0.01865185060411727
244,0,e_miss,-0.01714275567129432
244,0,both_miss,-0.013512524077497057
244,1,correct,-0.012482343759161893
244,1,m_miss,-0.015146665247241241
244,1,e_miss,-0.01610090420773653
244,1,both_miss,-0.012475509953541635
244,2,correct,-0.010334878992084252
244,2,m_miss,-0.017698640850237823
244,2,e_miss,-0.01659813239110018
244,2,both_miss,-0.023851234710787043
245,0,correct,-0.012218370925158182
245,0,m_miss,-0.012095605022322813
245,0,e_miss,-0.0258339744643323
245,0,both_miss,-0.023948871218176543
245,1,correct,-0.018336633786724607
245,1,m_miss,-0.018113920193178975
245,1,e_miss,-0.018740620790304387
245,1,both_miss,-0.018272667016047545
245,2,correct,-0.017168730010517167
245,2,m_miss,-0.025283744334647137
245,2,e_miss,-0.022314502307377977
245,2,both_miss,-0.028461106755731942
246,0,correct,-0.016069582042736553
246,0,m_miss,-0.017491616254085865
246,0,e_miss,-0.020982226203187935
246,0,both_miss,-0.021503708556406136
246,1,correct,-0.014111093495793509
246,1,m_miss,-0.021048733248474248
246,1,e_miss,-0.016305362114563363
246,1,both_miss,-0.026300153304700195
246,2,correct,-0.01355062257556357
246,2,m_miss,-0.008473670086565879
246,2,e_miss,-0.014835643903238925
246,2,both_miss,-0.009672696249902864
247,0,correct,-0.014282569158977796
247,0,m_miss,-0.02189063966419655
247,0,e_miss,-0.0197607489269853
247,0,both_miss,-0.01896851398783788
247,1,correct,-0.01666792972342025
247,1,m_miss,-0.024086853718756813
247,1,e_miss,-0.01854091362229908
247,1,both_miss,-0.017297860730807472
247,2,correct,-0.008834317328464783
247,2,m_miss,-0.013887038111452182
247,2,e_miss,-0.01941622429061961
247,2,both_miss,-0.015929556968308015
248,0,correct,-0.02573900981461585
248,0,m_miss,-0.027048150526841515
248,0,e_miss,-0.029341680390501973
248,0,both_miss,-0.03604385349190487
248,1,correct,-0.010557100194050501
248,1,m_miss,-0.019319039340151993
248,1,e_miss,-0.013860681001764161
248,1,both_miss,-0.024428646800629655
248,2,correct,-0.012666749882449844
248,2,m_miss,-0.022757446086967895
248,2,e_miss,-0.017814912721121828
248,2,both_miss,-0.026905849225527606
249,0,correct,-0.010212999380034291
249,0,m_miss,-0.025963607581397735
249,0,e_miss,-0.01850484586993645
249,0,both_miss,-0.03455377400872323
249,1,correct,-0.01620524620148814
249,1,m_miss,-0.017084244320988724
249,1,e_miss,-0.018736397285957135
249,1,both_miss,-0.025331398371217114
249,2,correct,-0.011199894317132331
249,2,m_miss,-0.01816648701009969
249,2,e_miss,-0.017783675129844922
249,2,both_miss,-0.03024839975569529
250,0,correct,-0.008108639257230868
250,0,m_miss,-0.016766688871408548
250,0,e_miss,-0.01622267546136967
250,0,both_miss,-0.017863589612523073
250,1,correct,-0.013887393708124997
250,1,m_miss,-0.0155530176104131
250,1,e_miss,-0.017912216191483313
250,1,both_miss,-0.019605308620151897
250,2,correct,-0.008130282166419832
250,2,m_miss,-0.0036891270304812204
250,2,e_miss,-0.012337161531642575
250,2,both_miss,-0.008573864434640859
251,0,correct,-0.009472659000650344
251,0,m_miss,-0.009682385018585146
251,0,e_miss,-0.013334511112243657
251,0,both_miss,-0.024439927167327114
251,1,correct,-0.01762274789375957
251,1,m_miss,-0.016336658186121785
251,1,e_miss,-0.02025920115729624
251,1,both_miss,-0.023420834962029062
251,2,correct,-0.012183267285846735
251,2,m_miss,-0.011711788641821362
251,2,e_miss,-0.018525269945434974
251,2,both_miss,-0.016076463812839278
252,0,correct,-0.008736021076226688
252,0,m_miss,-0.009575183982047165
252,0,e_miss,-0.01159664984362515
252,0,both_miss,-0.016242159416375326
252,1,correct,-0.012147194829468366
252,1,m_miss,-0.018095659927136257
252,1,e_miss,-0.01275594160725152
252,1,both_miss,-0.01782907603530454
252,2,correct,-0.010856632036678747
252,2,m_miss,-0.01676484667228702
252,2,e_miss,-0.011478088601344584
252,2,both_miss,-0.020212273065587604
253,0,correct,-0.013207877428263624
253,0,m_miss,-0.016530472866754454
253,0,e_miss,-0.017209959599390343
253,0,both_miss,-0.01434796022705658
253,1,correct,-0.014170361201334442
253,1,m_miss,-0.02379723416500665
253,1,e_miss,-0.025021156311160617
253,1,both_miss,-0.03109021218568579
253,2,correct,-0.009810525894853287
253,2,m_miss,-0.005013243839647659
253,2,e_miss,-0.007594389951802309
253,2,both_miss,-0.007222658494756062
254,0,correct,-0.0112299744106498
254,0,m_miss,-0.014603494756268728
254,0,e_miss,-0.0166679214173727
254,0,both_miss,-0.02459813555050026
254,1,correct,-0.012726975087223482
254,1,m_miss,-0.019145719677964006
254,1,e_miss,-0.01958696635649235
254,1,both_miss,-0.015686856992525172
254,2,correct,-0.012014672133266608
254,2,m_miss,-0.011325040803433415
254,2,e_miss,-0.014416418182651415
254,2,both_miss,-0.02292782100358037
255,0,correct,-0.010810684224807788
255,0,m_miss,-0.01959833751078114
255,0,e_miss,-0.019130678415710523
255,0,both_miss,-0.023824950849887196
255,1,correct,-0.0107315583330616
255,1,m_miss,-0.022159367181256353
255,1,e_miss,-0.01328043231749584
255,1,both_miss,-0.0168253148879592
255,2,correct,-0.01955680758160494
255,2,m_miss,-0.02193132182916612
255,2,e_miss,-0.026468443920944367
255,2,both_miss,-0.027756455768518356
256,0,correct,-0.016251093111388715
